"","TurnSeq","Speaker","Utterance","IUSeq"
"1447",805,"F:"," (.) 因為 是 馬公 飛 回來 嘛",1447
"1448",805,"F:"," (.) 然後 平常 在 國際 線 不 都 說 可以 轉 飛航 模式 嗎",1448
"1449",805,"F:"," (...) 然後",1449
"1450",805,"F:"," (.) 那天 晚上 坐 回來 的 時候",1450
"1451",805,"F:"," (.) 然後 那 個",1451
"1452",805,"F:"," (.) 空服員 就 有 特地 說",1452
"1453",805,"F:"," (.) 請",1453
"1454",805,"F:"," (.) 請 關閉 手機",1454
"1455",805,"F:"," (.) 不要 用",1455
"1456",805,"F:"," (.) 飛航 模式",1456
"1457",805,"F:"," (.) 因為 機型 的 限制 所以 我們 沒有 開啟 飛航 模式",1457
"1458",805,"F:"," (...) 就 意思 說 [飛機 很 小]",1458
"1459",805,"F:"," (.) 然後 航線 可能 就 有 什麼 限制 這樣",1459
"1460",805,"F:"," (.) 所以 連 飛航 模式 都 不 可以 請 大家 關機 這樣",1460
"1461",805,"F:"," (.) 然後 大家 都 喔",1461
"1462",805,"F:"," (.) 然後 把 自己 的 手機 拿 起來 把 他 關機",1462
"1463",806,"M:"," [喔 喔 喔]",1463
"1464",807,"M:"," (.) 因為 他 飛航 模式 是 [2表示 說",1464
"1465",807,"M:"," (.) 他 飛2] 到 某 一 個 高度",1465
"1466",807,"M:"," (.) 然後 不 太 會 受到 影響 的 時候",1466
"1467",807,"M:"," (.) 就是 可能",1467
"1468",807,"M:"," (.) 他 開始 自動 駕駛 還是 怎麼樣 的 時候",1468
"1469",807,"M:"," (.) 你 可以",1469
"1470",808,"F:"," [2第一 次 聽 到 耶2]",1470
"1471",809,"M:"," (.) [用] 飛航 模式",1471
"1472",810,"F:"," [用]",1472
"1473",811,"M:"," (.) 可是 一般 國內 線 他 不會 飛 那麼 高 啊",1473
"1474",812,"F:"," (.) 可是 我們 去 的 時候 他 沒有 講 喔",1474
"1475",813,"M:"," (...) 都 是 同 一 個 班 機嗎",1475
"1476",814,"F:"," (.) 同 一 個 班 機",1476
"1477",814,"F:"," (.) 什麼 [2意思 呀2]",1477
"1478",815,"M:"," [2同 一 個 航空2] 公司 嗎",1478
"1479",816,"F:"," (.) 對 對 對 對 對",1479
"1480",817,"M:"," (.) 坐 復興",1480
"1481",818,"F:"," (...) 遠東",1481
"1482",819,"M:"," (.) 遠東",1482
"1483",820,"F:"," (.) 嗯 嗯 嗯",1483
"1484",821,"M:"," (.) 我 跟 你 說 我 上次 去 澎湖 的 時候 我 去 的 時候 坐 復興",1484
"1485",821,"M:"," (...) [去 的 時候 坐] 立榮",1485
"1486",822,"F:"," [很 恐怖 吧]",1486
"1487",823,"F:"," (.) 喔 立榮 還好 呀",1487
"1488",824,"M:"," (.) 然後 回來 的 時候 坐 華信",1488
"1489",824,"M:"," (.) 沒有 我 覺得 是 機型 的 關係 因為 我們 去 的 時候 立榮 是",1489
"1490",824,"M:"," (.) 立榮 是 那種 螺旋槳",1490
"1491",824,"M:"," (.) 就是 [復興 出事 的 那種] 機型",1491
"1492",825,"F:"," [喔=]",1492
"1493",826,"M:"," (.) 那 螺旋槳 他 就是",1493
"1494",826,"M:"," (...) 我們 去 的 時候 就是 聲音 很 吵",1494
"1495",826,"M:"," (.) 那 就 算了",1495
"1496",826,"M:"," (.) 然後 就是",1496
"1497",826,"M:"," (.) 他 那 個 飛機 就是",1497
"1498",826,"M:"," (...) 可能",1498
"1499",826,"M:"," (.) 氣流 的 關係 吧 因為 外面 明明 天氣 就 很 好",1499
"1500",826,"M:"," (.) 可是 那 飛機 就 一直",1500
"1501",826,"M:"," (.) 上去 下來",1501
"1502",826,"M:"," (.) 上去 下來",1502
"1503",827,"F:"," (.) 嗯 喔 好 詭異 喔",1503
"1504",828,"M:"," (.) 就是 整",1504
"1505",828,"M:"," (.) 整 趟 旅程 就 一直 這樣 顛簸 顛簸 顛簸",1505
"1506",828,"M:"," (...) 可是 我們 回來 的 時候 坐 華信",1506
"1507",828,"M:"," (.) 華信 是 那 種  噴射 客機",1507
"1508",828,"M:"," (.) [2就是 有 引擎 的 那 種2]",1508
"1509",829,"F:"," [2嗯 嗯 嗯 嗯 嗯2]",1509
"1510",830,"M:"," (.) 就 不 會",1510
"1511",830,"M:"," (...) 就 比較 好",1511
"1512",831,"F:"," (.) 那 是",1512
"1513",831,"F:"," (...) 對",1513
"1514",832,"M:"," (.) 不 知道 是 什麼 問題",1514
"1515",833,"F:"," (.) 機型 的 問題",1515
"1516",833,"F:"," (.) 那種 不是 都 比較 小台 嗎",1516
"1517",834,"M:"," (...) 你 說=",1517
"1518",835,"F:"," (.) 螺旋槳 的",1518
"1519",836,"M:"," (...) 這種 國內 線 現在 都 很 小台 啦",1519
"1520",837,"F:"," (.) 可是 我 那天 坐",1520
"1521",837,"F:"," (.) 好像 還 蠻 大台 的 呀 到 三十 幾 排",1521
"1522",838,"M:"," (.) 但是 一邊 大概 只有 兩 個 人 吧 然後 單 走道",1522
"1523",839,"F:"," (.) 分 兩 個 三 個 呀",1523
"1524",839,"F:"," (.) 欸",1524
"1525",839,"F:"," (.) 兩 個 三 個",1525
"1526",839,"F:"," (.) 對 呀",1526
"1527",839,"F:"," (.) 兩 個 三 個 單 走道 呀",1527
"1528",840,"M:"," (.) 兩 個 三 個 單 走道 喔",1528
"1529",841,"F:"," (.) 對 呀",1529
"1530",841,"F:"," (...) 然後 三十 幾 排",1530
"1531",841,"F:"," (...) 是 覺得 還 可以",1531
"1532",842,"M:"," (...) ##",1532
"1533",842,"M:"," (.) 那 你 上次 去 福岡 去 了 哪裡",1533
"1534",843,"F:"," (.) 去 熊本城 呀",1534
"1535",843,"F:"," (.) 這次 [出事 的]",1535
"1536",844,"M:"," [喔 對 呀",1536
"1537",844,"M:"," (.) ]好 恐怖 喔",1537
"1538",845,"F:"," (...) 所以 我 都 不 敢 看 新聞 耶",1538
"1539",845,"F:"," (.) 我 很 怕 看到 [2就是 面目2]全非 之類 的",1539
"1540",846,"M:"," [2你 有 朋友 嗎2]",1540
"1541",847,"F:"," (.) 有 呀",1541
"1542",847,"F:"," (.) 然後 趕快 打 電話 問 一下",1542
"1543",848,"M:"," (.) [他們 有 沒有 怎樣]",1543
"1544",849,"F:"," [結果 我 今天 上班]",1544
"1545",849,"F:"," (.) 今天 上班",1545
"1546",849,"F:"," (.) 那 個 奇摩 就 一直 跳 出 說 有 地震 好 恐怖 喔",1546
"1547",850,"M:"," (.) 他們 好像 一直 在 [2震 耶2]",1547
"1548",850,"M:"," (.) 餘震 不 斷",1548
"1549",851,"F:"," [2對 呀2]",1549
"1550",852,"F:"," (.) 那 我 就 想 說 奇怪 那 火山 怎麼 沒有 怎麼樣 呀",1550
"1551",852,"F:"," (.) 還 沒有 聽到 新聞",1551
"1552",852,"F:"," (.) [他們]",1552
"1553",853,"M:"," [他們] 新聞 說 那 什麼 兩千五百 年 的 那 個 阿蘇",1553
"1554",853,"M:"," (.) 阿蘇神社 倒 了 嗎",1554
"1555",854,"F:"," (...) 真的 喔",1555
"1556",855,"M:"," (...) 就是 整 個 倒 了",1556
"1557",855,"M:"," (.) 就是 [2倒坍 掉2]",1557
"1558",856,"F:"," [2真的 嗎2]",1558
"1559",856,"F:"," (.) 我 還 沒去 耶",1559
"1560",857,"M:"," (.) 我 也 還 沒去 @@@=",1560
"1561",858,"F:"," (.) 去 熊本[城]",1561
"1562",859,"M:"," [高雄] 可以 直飛 熊本 耶",1562
"1563",860,"F:"," (...) 台",1563
"1564",860,"F:"," (...) 桃園 也 可以 呀",1564
"1565",861,"M:"," (.) 桃園 沒有",1565
"1566",862,"F:"," (.) 欸",1566
"1567",862,"F:"," (...) [那 我 從 哪裡 飛 的 呀]",1567
"1568",863,"M:"," [我們 家 啦]",1568
"1569",864,"F:"," (.) [2喔 喔 喔2]",1569
"1570",865,"M:"," [2我們 家 是2] 高雄 飛 熊本",1570
"1571",865,"M:"," (.) 然後 我們 如果 要 去 那 個",1571
"1572",865,"M:"," (.) 九州 地區 的 話",1572
"1573",865,"M:"," (.) 可能 就是",1573
"1574",865,"M:"," (.) 先 飛 去",1574
"1575",865,"M:"," (.) [廣島 或是 先 飛 去] 福岡",1575
"1576",865,"M:"," (.) 然後 再",1576
"1577",865,"M:"," (.) 坐車 再 坐 <L3 JR L3> 去",1577
"1578",865,"M:"," (.) 坐 <L3 JR L3> 嗎",1578
"1579",866,"F:"," [喔 你 說 熊本 機場 嗎]",1579
"1580",867,"F:"," (...) 你 說 去 哪裡",1580
"1581",868,"M:"," (...) 去 熊本 的 話",1581
"1582",869,"F:"," (.) 坐",1582
"1583",869,"F:"," (.) 新幹線",1583
"1584",870,"M:"," (.) 新幹線",1584
"1585",870,"M:"," (.) 欸 那 個 靜岡 是 不是 也 在 九",1585
"1586",870,"M:"," (.) 九州 呀",1586
"1587",871,"F:"," (.) 靜岡 沒有 呀 [靜岡 是 有] 富士山 的 那 個 吧",1587
"1588",872,"M:"," [喔 靜岡 在]",1588
"1589",873,"F:"," [2那 在 東京2] 旁邊",1589
"1590",874,"M:"," [2喔2]",1590
"1591",874,"M:"," (...) 等 一下 那 是",1591
"1592",875,"F:"," (.) 靜岡 在 東京 的 旁邊",1592
"1593",876,"M:"," (.) 廣島",1593
"1594",876,"M:"," (.) 然後",1594
"1595",876,"M:"," (.) 廣島 在 熊本 的",1595
"1596",876,"M:"," (.) 下面",1596
"1597",877,"F:"," (.) <L3 no no no no no L3> 熊本 在 很 下面 喔",1597
"1598",877,"F:"," (...) 要 <L3 google L3> 一下 嗎",1598
"1599",877,"F:"," (...) 熊本 在 哪裡 呀",1599
"1600",877,"F:"," (.) 我 房間 [現在 沒有 地圖] 喔 我 有 耶 等 一下",1600
"1601",878,"M:"," [他 那 個 是]",1601
"1602",879,"F:"," (...) [2我 有 一 本 旅遊 書2]",1602
"1603",880,"M:"," [2快 找 快 找2]",1603
"1604",881,"F:"," (.) 我 可以 出鏡 一下 嗎",1604
"1605",881,"F:"," (...) 出鏡 再 入鏡",1605
"1606",881,"F:"," (...) 登 登 登 ( (拿書 出來 自己 配音) )",1606
"1607",882,"M:"," (.) 我們 不 可以 問 她 [問題] 她 不 能 入",1607
"1608",883,"F:"," [欸]",1608
"1609",884,"M:"," (.) 她 的 聲音 [2不 能 進來2] @@@",1609
"1610",885,"F:"," [2喔 <L3 OK L3> 你 可以2] 寫 個 大字報 給 我們 看 好 嗎",1610
"1611",885,"F:"," (...) 熊本 在",1611
"1612",885,"F:"," (.) 在 很 下面 了 耶",1612
"1613",885,"F:"," (.) 怎麼 可以 怎麼 [可以]",1613
"1614",886,"M:"," [欸 這 個",1614
"1615",886,"M:"," (.) 這家] 的 旅遊書 很 不 錯 耶",1615
"1616",887,"F:"," (.) 我 也 覺得 不 錯",1616
"1617",888,"M:"," (.) 我 看 我 看",1617
"1618",889,"F:"," (.) 這 個 是",1618
"1619",889,"F:"," (.) 啊 怎麼 沒有 全部 的 啊",1619
"1620",889,"F:"," (.) 沒有 全部 的 耶",1620
"1621",889,"F:"," (.) 這 個 就 下",1621
"1622",889,"F:"," (.) 最 下面 那 一 塊 呀",1622
"1623",889,"F:"," (.) (圈 一 塊 書 上 的 區域) [是]",1623
"1624",890,"M:"," [有 呀",1624
"1625",890,"M:"," (.) 熊] 本 在 這 呀",1625
"1626",891,"F:"," (.) 對 呀",1626
"1627",892,"M:"," (.) 我們 家 [2也 有 飛 鹿兒島2]",1627
"1628",892,"M:"," (.) 啊",1628
"1629",893,"F:"," [2廣島 在 這2]",1629
"1630",893,"F:"," (.) 廣島 在 這",1630
"1631",894,"M:"," (.) 廣島 在 這 喔",1631
"1632",895,"F:"," (.) yes",1632
"1633",895,"F:"," (.) 在 中國 地方 在 這",1633
"1634",895,"F:"," (.) 然後 靜岡 在 這 呀",1634
"1635",896,"M:"," (.) 廣島 我 以為 廣島 在 這裡",1635
"1636",897,"F:"," (.) <L3 no no no no no L3> 為什麼 [廣島 那麼 偏遠]",1636
"1637",898,"M:"," [所以 我 講 的 不是 廣島]",1637
"1638",898,"M:"," (.) 我 講 的 是 鹿耳島",1638
"1639",899,"F:"," (.) 喔 鹿耳島 在 這 呀",1639
"1640",900,"M:"," (...) 欸 但是 聽說 廣島 大學 的 排名 很 前面 耶",1640
"1641",901,"F:"," (.) 欸",1641
"1642",901,"F:"," (.) 嗯",1642
"1643",901,"F:"," (.) 國立",1643
"1644",901,"F:"," (.) 會 嗎",1644
"1645",901,"F:"," (.) 你 要 看 #####",1645
"1646",902,"M:"," (.) 我 記 得 世界 大學 排名 廣島 大學 很 前面 呀",1646
"1647",903,"F:"," (.) 真的 嗎",1647
"1648",903,"F:"," (...) 我們 的",1648
"1649",903,"F:"," (.) 校地 是",1649
"1650",903,"F:"," (.) 全 日本 第二 大",1650
"1651",903,"F:"," (...) 這 個 我 知道",1651
"1652",904,"M:"," (.) @@",1652
"1653",905,"F:"," (.) 第一 大 是 北海道",1653
"1654",906,"M:"," (.) 要 走 死 就 對 了",1654
"1655",907,"F:"," (.) 對",1655
"1656",908,"M:"," (...) 那 你們 都 騎 腳踏車 喔",1656
"1657",909,"F:"," (...) 對 呀 很 多",1657
"1658",909,"F:"," (.) 腳踏車 也 有",1658
"1659",909,"F:"," (...) 然後 機車 也 有",1659
"1660",910,"M:"," (...) 在 學校 裡面 騎 機車",1660
"1661",911,"F:"," (.) 對 呀",1661
"1662",911,"F:"," (.) 很 遠 耶",1662
"1663",911,"F:"," (...) 就是 你 從 這 個",1663
"1664",911,"F:"," (.) <L3 campus L3> 到",1664
"1665",911,"F:"," (.) 而且 要 跨 一 條 馬路 然後 才能 去 別人 的 <L3 camp L3>",1665
"1666",911,"F:"," (.) 去 別 的 學院 的 <L3 cam L3>",1666
"1667",911,"F:"," (.) 那 個",1667
"1668",911,"F:"," (.) 地 盤",1668
"1669",912,"M:"," (.) 喔 喔 喔 喔 喔",1669
"1670",912,"M:"," (...) 其實 九 我 覺得",1670
"1671",912,"M:"," (.) 我 覺得 我 還 滿 喜歡 九州 的 耶",1671
"1672",912,"M:"," (...) [我 很 喜歡 那 個]",1672
"1673",913,"F:"," [九州]",1673
"1674",914,"M:"," (.) 我 去 福岡 一 次 我 覺得 好 喜歡 喔",1674
"1675",914,"M:"," (.) 我們 家 還 有 飛 宮崎",1675
"1676",914,"M:"," (.) <L4 Miyasaki L4> 嘛",1676
"1677",915,"F:"," (.) 喔 我 還 想要 去 <L4 Miyasaki L4>",1677
"1678",916,"M:"," (.) 然後 我們 家 還 有 飛 那 個",1678
"1679",916,"M:"," (.) <L4 Tagoshima L4>",1679
"1680",917,"F:"," (.) 你們 家 真的 什麼 都 飛耶",1680
"1681",918,"M:"," (.) 我們 家 就是 走 一 個 日本 路線 呀",1681
"1682",919,"F:"," (.) 對 呀",1682
"1683",919,"F:"," (.) 但是 票 都 那麼 貴",1683
"1684",920,"M:"," (...) 票 很 貴 喔",1684
"1685",921,"F:"," (.) 對 呀 很 貴",1685
"1686",922,"M:"," (...) 真的 是 要",1686
"1687",922,"M:"," (.) 真的 是",1687
"1688",922,"M:"," (...) 而且 我 覺得 我們 家",1688
"1689",922,"M:"," (...) TSK [2可是 我 覺得2]",1689
"1690",923,"F:"," [2可是 我 覺得 餐2]點 有 進步",1690
"1691",924,"M:"," (.) 有 嗎",1691
"1692",925,"F:"," (.) 有 我 最近",1692
"1693",925,"F:"," (.) 因為 我 以前",1693
"1694",925,"F:"," (.) 留學",1694
"1695",925,"F:"," (.) 留學",1695
"1696",925,"F:"," (.) 所以 每 半 年 要 飛",1696
"1697",925,"F:"," (.) 每 半 年 要 坐 一 次 嘛",1697
"1698",926,"M:"," (.) @@",1698
"1699",927,"F:"," (.) 每次 吃 的 都 是 雞肉 飯",1699
"1700",928,"M:"," (.) @@",1700
"1701",929,"F:"," (.) <L3 everytime L3>",1701
"1702",929,"F:"," (...) [可是 可是] 最近",1702
"1703",930,"M:"," [<L3 everytime L3> 都 雞肉 飯]",1703
"1704",931,"F:"," (.) 像 我 跟 我 妹 今年 去 福岡",1704
"1705",931,"F:"," (.) 還 有",1705
"1706",931,"F:"," (.) 還有 去 哪裡 呀",1706
"1707",931,"F:"," (...) 忘記 了",1707
"1708",931,"F:"," (.) 反正 我 最近 這 幾次 坐",1708
"1709",931,"F:"," (.) 去",1709
"1710",931,"F:"," (.) 他 就 有 蛋包飯",1710
"1711",931,"F:"," (.) 跟",1711
"1712",931,"F:"," (...) 啊 不 是 不 是 是 什麼 馬鈴薯 什麼 蛋包 什麼 什麼 的",1712
"1713",931,"F:"," (.) 然後 或者 是 什麼",1713
"1714",931,"F:"," (.) [2米粉",1714
"1715",931,"F:"," (.) 對 米粉2]",1715
"1716",932,"M:"," [2漢堡排 之類 的",1716
"1717",932,"M:"," (.) 米粉2]",1717
"1718",933,"F:"," ###",1718
"1719",934,"M:"," (.) 很 開[心",1719
"1720",934,"M:"," (...) 我 有 吃 過 漢堡排]",1720
"1721",935,"F:"," [對 很 開心",1721
"1722",935,"F:"," (.) 想 說 終於]",1722
"1723",935,"F:"," (.) 終於",1723
"1724",935,"F:"," (.) 我 沒有 吃 過 漢堡排",1724
"1725",936,"M:"," 我 還 有 吃 過",1725
"1726",936,"M:"," (...) [2米粉 呀 還 什麼 的2]",1726
"1727",937,"F:"," 以前 真的 都 雞[2肉 飯",1727
"1728",937,"F:"," (.) 雞肉 飯2] 配 很 硬 的 紅 蘿蔔",1728
"1729",938,"M:"," (.) 我 跟 你 說 我 上次 呀",1729
"1730",938,"M:"," (.) 我 上",1730
"1731",939,"F:"," (.) 花椰菜",1731
"1732",940,"M:"," (.) @@",1732
"1733",940,"M:"," (.) 我 上次 去 那 個",1733
"1734",940,"M:"," (...) 前年 吧 去 沖繩",1734
"1735",941,"F:"," (.) 嗯",1735
"1736",942,"M:"," (.) 然後 我 那 個 飛機 上 我 真的 是 氣",1736
"1737",942,"M:"," (.) 氣 到 一 個 炸掉",1737
"1738",943,"F:"," (.) 苦瓜 嗎",1738
"1739",944,"M:"," (.) 沒有 呀",1739
"1740",944,"M:"," (.) 他 就是",1740
"1741",944,"M:"," (.) 回來 的 飛機餐 大概 是",1741
"1742",944,"M:"," (.) 我 猜 大概 是 台灣 帶去 然後 再 回來 的",1742
"1743",945,"F:"," (.) ha",1743
"1744",946,"M:"," (.) 然後 那 個 餐 那 個 飛機餐 就是 炒麵",1744
"1745",947,"F:"," (.) 喔",1745
"1746",948,"M:"," (.) 然後 他 的 炒麵 是 那種 細麵",1746
"1747",948,"M:"," (.) 然後 他 可能 又",1747
"1748",948,"M:"," (.) 加熱 過 那 個 麵 [幾乎 都] 快 糊掉 了",1748
"1749",949,"F:"," [很 硬]",1749
"1750",949,"F:"," (.) 喔",1750
"1751",949,"F:"," (.) [2爛 爛 的2]",1751
"1752",950,"M:"," [2然後 又 很 油2]",1752
"1753",950,"M:"," (.) 然後 因為 他",1753
"1754",950,"M:"," (.) 因為 他 那 個 短程",1754
"1755",950,"M:"," (.) 像 我們 家 香港 跟",1755
"1756",950,"M:"," (.) 沖繩 這種 [一 個 小時] 左右 的",1756
"1757",951,"F:"," [嗯]",1757
"1758",951,"F:"," (.) 嗯",1758
"1759",951,"F:"," (.) [就 給 你 餅乾 嗎]",1759
"1760",952,"M:"," [他 都 會 上 一 個 很] 簡單 的 餐",1760
"1761",952,"M:"," (.) 然後 就",1761
"1762",953,"F:"," (.) 對",1762
"1763",954,"M:"," (...) 你 可能 一",1763
"1764",954,"M:"," (.) 一 吃 完 他 就 立刻 收走 了",1764
"1765",955,"F:"," (.) 對 對 對 [對 對]",1765
"1766",956,"M:"," [因為 他] 一 收 完 以後 又 差 不多 就要 [2下降 了2]",1766
"1767",957,"F:"," [2對 對 對2] 對 對 對 對",1767
"1768",957,"F:"," (...) 欸 我 去 香港 吃到 蘋果派 耶",1768
"1769",957,"F:"," (...) 我 覺得 好 好吃 喔",1769
"1770",958,"M:"," (.) 你 說",1770
"1771",958,"M:"," (.) 甜點 嗎",1771
"1772",958,"M:"," (.) 還 是",1772
"1773",959,"F:"," (.) 就是 那 一 餐 呀",1773
"1774",960,"M:"," (.) 那 一 餐",1774
"1775",961,"F:"," (.) 從 香港 飛 回來 的 時候 好像 因為",1775
"1776",961,"F:"," (.) 可能 因為 <L3 delay L3> 吧",1776
"1777",961,"F:"," (...) 可是",1777
"1778",961,"F:"," (.) 不 知道 耶",1778
"1779",962,"M:"," (.) 可是 我 記得 [2我們 家2]",1779
"1780",963,"F:"," [2因為 我們 去2] 他 就 給 我們 很 簡單 的 乾糧",1780
"1781",963,"F:"," (.) 然後 回來 他 就 給 我們 吃",1781
"1782",963,"F:"," (.) 熱 的 蘋果派",1782
"1783",964,"M:"," (.) 因為 我們 家",1783
"1784",964,"M:"," (.) 現在 好像 是",1784
"1785",964,"M:"," (.) 短 程線",1785
"1786",964,"M:"," (.) 你 如果",1786
"1787",964,"M:"," (.) 就是 香港 跟 沖繩",1787
"1788",964,"M:"," (...) 你 如果 不是 飛",1788
"1789",964,"M:"," (...) 你 如果 不是",1789
"1790",964,"M:"," (...) [其實 香港 沖繩] 可能 還 有 一些 喔",1790
"1791",965,"F:"," [你 說 跟 吃飯 時間]",1791
"1792",966,"M:"," (.) 就是 短程 你 飛 飛行 時間 在 一",1792
"1793",966,"M:"," (.) 兩個 小時 以內 的",1793
"1794",966,"M:"," (.) 你 如果 不是 吃飯 時間 的 話 他 都 不 供餐",1794
"1795",966,"M:"," (...) 他 就是 給 那 個",1795
"1796",966,"M:"," (...) [2給 那種2]",1796
"1797",967,"F:"," [2鳳梨酥2]",1797
"1798",968,"M:"," (.) 鳳梨酥 呀=",1798
"1799",968,"M:"," (.) 麵包 啊= 三明治",1799
"1800",968,"M:"," (.) 之類 的",1800
"1801",969,"F:"," (.) [可以 呀]",1801
"1802",969,"F:"," (.) 為什麼 不 可以",1802
"1803",970,"M:"," (.) [可是 我 記得]",1803
"1804",971,"F:"," (.) [2這樣2] 也 沒 時間 吃 呀",1804
"1805",972,"M:"," [2可是 我2] 記得 以前 我們 家",1805
"1806",972,"M:"," (.) 在 我 剛 進 華航 的 時候",1806
"1807",972,"M:"," (.) 兩年 前",1807
"1808",972,"M:"," (...) 他 要 打 圈圈 好 了",1808
"1809",972,"M:"," (.) 他 要 改",1809
"1810",972,"M:"," (.) 他 要 改好 多 地方 圈圈 好 了",1810
"1811",972,"M:"," (.) @@",1811
"1812",972,"M:"," (.) 然後",1812
"1813",972,"M:"," (.) 我 以前 剛 進 公司 的 時候",1813
"1814",972,"M:"," (.) 我們 公司 有 一 段 時間 推出 就是 要",1814
"1815",972,"M:"," (.) 要 那 個",1815
"1816",972,"M:"," (...) [就是 短 短 程線]",1816
"1817",972,"M:"," (.) 就是 短 程線換 成",1817
"1818",972,"M:"," (.) 這種 三明治 餐",1818
"1819",972,"M:"," (.) 可能 就 讓 旅客 選擇 他 要 牛肉 三明治 還是 雞肉 三明治 那 一種",1819
"1820",973,"F:"," [都 要 給 他 吃] @@@",1820
"1821",974,"F:"," (.) 喔",1821
"1822",975,"M:"," (.) 然後 因為 我們 的 華膳 他 有 出",1822
"1823",975,"M:"," (.) 他 除了",1823
"1824",975,"M:"," (.) 那種 盒餐 他 也 有 出",1824
"1825",975,"M:"," (.) 那種 三明治 之類 的 東西",1825
"1826",975,"M:"," (...) 結果 我 記得 那 個",1826
"1827",975,"M:"," (...) 推 一 個 月 之後 就 立刻",1827
"1828",975,"M:"," (.) 改 改 回來",1828
"1829",976,"F:"," (.) 為什麼",1829
"1830",977,"M:"," (.) 因為 就 被 旅客 大罵 呀",1830
"1831",977,"M:"," (.) 就 說 我 [花 那麼 多]",1831
"1832",977,"M:"," (.) 因為",1832
"1833",978,"F:"," [為甚麼]",1833
"1834",979,"M:"," (.) 人們 認為 他 花錢 就是 要 在 飛機 上 吃 一 餐",1834
"1835",979,"M:"," (.) 就是 他",1835
"1836",979,"M:"," (.) 他 認為 他 花 那 個 機票 錢",1836
"1837",979,"M:"," (.) [2就是 要 在2]",1837
"1838",980,"F:"," [2有 包含 餐2]",1838
"1839",981,"M:"," (.) 對",1839
"1840",981,"M:"," (.) 包含 一 個 在 飛機 上 的 餐點",1840
"1841",981,"M:"," (.) 而 不是 一 個 三明治",1841
"1842",982,"F:"," (.) 喔",1842
"1843",983,"M:"," (.) 但是 其實 你 看 你 坐 別家 航空 公司 [你 如果 短 程線 的 話]",1843
"1844",984,"F:"," [感覺 太 廉價 了 嗎]",1844
"1845",985,"M:"," (...) 不是 呀 像",1845
"1846",985,"M:"," (.) 我 那 時候",1846
"1847",985,"M:"," (...) 從 巴拿馬 回來 的 時候 呀",1847
"1848",986,"F:"," (...) 巴拿馬",1848
"1849",987,"M:"," (.) 對 對 對",1849
"1850",987,"M:"," (.) 然後 我 去 巴拿馬 的 時候 都 是",1850
"1851",987,"M:"," (.) 那種",1851
"1852",987,"M:"," (.) 那種",1852
"1853",987,"M:"," (.) 美",1853
"1854",987,"M:"," (.) 美國",1854
"1855",987,"M:"," (.) 就是 美洲 他們 那種 航空 公司",1855
"1856",987,"M:"," (.) 你 短程 線 他 就 是 給 你 一 個 三明治",1856
"1857",987,"M:"," (.) 就 是 一 小 塊",1857
"1858",988,"F:"," (.) 嗯",1858
"1859",989,"M:"," (.) 然後 跟 一 杯 飲料",1859
"1860",989,"M:"," (.) 或是 說 他 根本 就是",1860
"1861",989,"M:"," (.) 給 你 一 罐",1861
"1862",989,"M:"," (.) 一 一 個 水",1862
"1863",989,"M:"," (.) 然後 跟 一 個",1863
"1864",989,"M:"," (.) 什麼 有 的",1864
"1865",989,"M:"," (.) 餅乾 之類 的",1865
"1866",989,"M:"," (.) 因為 短 程線 他 認為 你",1866
"1867",989,"M:"," (...) [他 給 你]",1867
"1868",990,"F:"," [對 呀]",1868
"1869",991,"M:"," (.) 他 給 你 盒餐 [2然後 還要 加 個2] 設備",1869
"1870",992,"F:"," [2不 需要 呀2]",1870
"1871",993,"M:"," (.) 不 符合 [經濟 效益]",1871
"1872",994,"F:"," [喔 喔 喔 喔 喔] 對 對 對 對 對",1872
"1873",995,"M:"," (.) 然後 我 上",1873
"1874",995,"M:"," (.) 我 之前 去 香港 然後 我 從",1874
"1875",995,"M:"," (.) 我 坐 國泰 回來",1875
"1876",996,"F:"," (.) 喔",1876
"1877",997,"M:"," (.) 國泰 也 是 給 我 一 個",1877
"1878",997,"M:"," (.) 他 就是 這樣 就是 這樣",1878
"1879",997,"M:"," (.) 這 是 一 盒 炒飯 熱好 就",1879
"1880",997,"M:"," (.) 給 你",1880
"1881",997,"M:"," (.) 然後 給 你 一 包 那 個",1881
"1882",997,"M:"," (.) 開喜 烏龍茶",1882
"1883",998,"F:"," (.) 啊",1883
"1884",998,"F:"," (.) 對 我 有 喝 開喜 烏龍茶",1884
"1885",999,"M:"," (.) 對 @@",1885
"1886",999,"M:"," (.) 他 就是 這樣 一 盒 飯 然後",1886
"1887",999,"M:"," (.) 一 包 那 個 給 你",1887
"1888",1000,"F:"," (.) 嗯",1888
"1889",1000,"F:"," (.) 這樣 也 是 很 簡陋 呀",1889
"1890",1000,"F:"," (...) [但是 你 那 個 飯 跟 三明治] 比 起來 這樣 就 看",1890
"1891",1000,"F:"," (.) 更 那 個 呀",1891
"1892",1001,"M:"," [可是 可是 因為 我]",1892
"1893",1002,"M:"," (.) 可是 因為 我們 家 通常 都 是",1893
"1894",1002,"M:"," (.) 給 一 個 盤餐",1894
"1895",1002,"M:"," (.) 他 就是 [2一 盤 裡面 可能 有2]",1895
"1896",1002,"M:"," (.) 一 盒 什麼 呀 有 一 個 小 水果 呀",1896
"1897",1002,"M:"," (.) 然後 有 一 個",1897
